cusId,resId,revId
qMrZ9kJPFimz1-MZ9xGGqA,-VfrC7i7-odHSRCxoyyCiQ,EB5B-wBq7ox-V0C8sVgJtQ
5KlvsOEGYOVuzxniL7wEfw,-VfrC7i7-odHSRCxoyyCiQ,FfMiEH0iUubpW40gsoHgUg
pDOCyZ_eI6aHeOBDXcgc2g,-wSwGn92XJsfmforUnhTng,PIHdPtdTZX4SqqfKsEA1eg
1tgGO0yv0r5BJEmqYwPNLw,-wSwGn92XJsfmforUnhTng,SR5WTCbRFB5983pLeXzQPA
Kv4sPWYDc4jxfC2VgUyVmQ,-XkoQgIL-wgHCkqRg9rhQQ,sCV1dsNh7hxa0pusasAJ-g
FLs5M08YQIGFx65y_yjCSw,-XkoQgIL-wgHCkqRg9rhQQ,7vU5QGRYY2iB2ZdQlBjORg
m16_KzHOYQhJnkGoNdsHCA,-XkoQgIL-wgHCkqRg9rhQQ,tv650b0EshsK77vukUuQGg
ynLvy4RstXmrmUFP88j3-g,-xn-ia6EjVPARe4FLKEKHg,9V0SWPG5oSvj2goulgpplQ
nuci3tkhsZf0rZq2b8WVXw,-xn-ia6EjVPARe4FLKEKHg,-oHc-wusyPkLL-6aj_3N5w
-NXGuCzoOGheEv0pn8ggEg,-xn-ia6EjVPARe4FLKEKHg,PhJFzlXpAMZ63mloI1PtMg
bF3MfHOhH-1uCpHBdyxinw,-yftNGLVxXo7OCH6NXpHSg,s47ChDFjPJe6SUIAOVHpww
HXqNcI6xm5t6pFTgKu6ShA,-yifWT6zAlrSBh_qDCwQiQ,hBtZTex-CPydqZTo1lahug
ZIMnByGOzlIiilKRxHDcIQ,-yifWT6zAlrSBh_qDCwQiQ,N4LAeGq3ATCdMWgD1aqpkw
Jq-cu715Fv2HXBuD-zVkRg,-yifWT6zAlrSBh_qDCwQiQ,tmfd5nd97BoKxT6N-X85eA
2BbiK-KJBUQIaXcnLdnK4A,0-OTVzmRIV1csYwQYuCa8g,OF8OfGwe5qpOJ2MB1Nuwlg
k5M98PmKJv5pnfP2jY2Pkg,0-OTVzmRIV1csYwQYuCa8g,_YYYHGa_AcKdI0bUWOVUjg
czAlUJPU2IAcEsX4Y75K3g,0-OTVzmRIV1csYwQYuCa8g,JlsJqsRFrI1HiQYYFljYpA
KEweJ1qFtkYYrhXeLgRmyg,01MqN1RoH5ZlZ8o4f653Lg,POpxWzlK1mFCB1ojUnQ4Rw
t4RLfHlTiaC8zy15fnXG3w,01MqN1RoH5ZlZ8o4f653Lg,o35lBCXR1EmT5fLRbetQwA
vQAM8ZNOl9mzScxdwSd1DA,01MqN1RoH5ZlZ8o4f653Lg,InY7tN_TTe0rJGqSmvrtPw
7JcwNC-FakkAhhZHRVQYJg,02i1RoOkg1Vh6x1-FF-eyg,joqlrwScV4PS9L9ZN-eMaQ
LGQl_6mFKqzxWb_e6YWWEQ,02i1RoOkg1Vh6x1-FF-eyg,mdcBb2waw8pS66CcSNi6Eg
y5Jc2cFUrPcq8VqmLFzKvg,02i1RoOkg1Vh6x1-FF-eyg,Xw_xgkF1SFtLoupbiHsS0A
Hi10sGSZNxQH3NLyWSZ1oA,02JYDSjcaIOnhrQmuHyUCw,nkv1MNQ8LvL9TYldQQfkwQ
-s48ZKSA31DFNcgJLChhQQ,02JYDSjcaIOnhrQmuHyUCw,Eep_1T4IRY1dakw0QuAHJw
DS7y3kLe7mk6Ivfs8VKXJg,02JYDSjcaIOnhrQmuHyUCw,78FsWV6RCLLWKLyL8sxB-g
7H6OzwcYebFjreaXKfAG_Q,04Ng72bmAVRyo7Yn7EBnAg,b4Jkta3nbejFpCiGqVeDTA
25No7cY4OhotAnFTN3fj-w,04Ng72bmAVRyo7Yn7EBnAg,Z_yFee4l9fglOH297POXcg
T_tU7d1MVbq35Lo-bNGHLA,04Ng72bmAVRyo7Yn7EBnAg,XHNTr8PiAv4WzCJ2VIv9OQ
8MCCxTCm7kCFb1beHRqcBQ,04xllCmRQHwMd5JaO2AbEw,vyPIiKcJQprsfhZjIypnDQ
bQFjv8PYryNeezD7rhZtbA,04xllCmRQHwMd5JaO2AbEw,lStjK2hpi9b2Z1tPKU_7AQ
0Vb2D2zhzbuM1gVRVAJgoA,04xllCmRQHwMd5JaO2AbEw,CTfSK49A7gjgqw8T3Mf5Fw
Qu_WRu2HGvVg9uE8TEdkOw,062CC_NuxAQ9cWXqRjfxxA,m9AJbaPcQMr7bhiqjgm9Sw
s9MNspR_h5TqgYbAUii5-A,062CC_NuxAQ9cWXqRjfxxA,hNilaAyDPgzQ_mg9izHGng
iYYDe2rodbrr7KW5Igbkqw,062CC_NuxAQ9cWXqRjfxxA,VDfg13HdKP9S7NU53WVENw
_nDLfGXREGqv2CFx74PLkg,071YcTGn8cIhywF5Bh1TsQ,tHOiZAGFaj1U1K4GAP222A
vKIFs53kzs8cHV-sLfFksg,071YcTGn8cIhywF5Bh1TsQ,wHlfheTW3EnLO5_itlM2wg
b7KHzpx3ONJphwGg7lmtvA,071YcTGn8cIhywF5Bh1TsQ,Rw0mNGa6NMp1OS1_e1uZgA
MlGG71yWstWjUDhqeeiGtg,07CDI4-Hol71g0eu9P9c1w,S6TdPlq_tIRVNM9mn3eK1g
wXD0QykTD76yWS7EEIXchQ,07CDI4-Hol71g0eu9P9c1w,Kakm4oMa9rMhmJdwWy4qog
YjpBe5GCPs-VSv8cVNIyhw,07CDI4-Hol71g0eu9P9c1w,RgQm5v6JXsNALTSgQSeSkA
i5iraEPB6rHHTXR8HBt90w,094fHChJkrJqztSFCn3ezA,w70UIk1EFI-W_jIJLgjjow
Zsfc3e_arKRDQuYuQ-rDRA,094fHChJkrJqztSFCn3ezA,HJVwNjeB0hB8oxZT9eQwUg
CjgaRO7-T86p0GkD26elWQ,094fHChJkrJqztSFCn3ezA,Tw4HYkYjMBjmYOJmNF9MhQ
bFHyZF8LryVblI4eQOBRdg,09t1c--C1-NjRnaJ_FIIWw,i9aCkkIBPFPKpESLBttcyw
rJHzPR2q5fN9Wlf3sUwlGg,09t1c--C1-NjRnaJ_FIIWw,7DIl6-TGeD5pZn_Lb35yZw
ToPHMiebhddXkpXe2ZV3Zg,09t1c--C1-NjRnaJ_FIIWw,3hPkEzVMKCAgcN8ThQwgmg
hWDybu_KvYLSdEFzGrniTw,0aauYMLVPFnvQ0YDENcuFw,zgK38lqjDbKcJPTg2Dfa3A
oGUrhMb_e2bPBKhdvqHIRQ,0aauYMLVPFnvQ0YDENcuFw,z9-MeqIwnCN_f0lm6iI3Ng
9AfmTgoJZ65e5PFT-z76sA,0aLVeQikS7200jvvXbKdbA,PlSM7YTBbpzFuCX-sUDZLw
6RN7rodFYnuN_mXasyKqUg,0aLVeQikS7200jvvXbKdbA,7TW5qQ-M_utuny_-MchWVQ
ChO61CFUVIm8vzzFw7UAXA,0aLVeQikS7200jvvXbKdbA,T-mL-_zILlE1-VN_0LPspA
23pmT5C7fJ22nN5zkejTxg,0Axg9czW_2hiXS-I9TWkeg,y-YOgqV-WbFB68bLaCY1CQ
UCzMSK24NzClNX1GuUGKvw,0Axg9czW_2hiXS-I9TWkeg,sCqIN1QVKtefwYs5188QYQ
-cnOiW6AePPeptSh149MPw,0Axg9czW_2hiXS-I9TWkeg,Jbxx6su4E-V4LRv-q76mOg
1FNzqBqPPtiEd95KF2zADQ,0Az2SmBEF3LZ67lz7I1lUQ,6kZsuUgGFykKLpY9bKP6cQ
y4MWtHizHvyGyL72cDuqpQ,0Az2SmBEF3LZ67lz7I1lUQ,jwb_IRZvHER_gU4wG9IFig
LqMrrTNEGv0sXHp_qcHDng,0Az2SmBEF3LZ67lz7I1lUQ,oNzSroplraNWuskm8yoNkQ
t4RLfHlTiaC8zy15fnXG3w,0c1JkqaLtGaF6k9fltiTHQ,EWLEZirMvBvSXnLp-4KmDg
0lHdgVKJB_AuzW_AbFOglA,0c1JkqaLtGaF6k9fltiTHQ,1wOY1e8kkPyi9te6b3khdw
FdYXQDmdnlZ119s0XZiuwg,0DJkU6jx6maJ9v8svsB18A,lga37rfcFBGMDVjO39gvUg
55pBgwa5c29LU8MrOtygUw,0DJkU6jx6maJ9v8svsB18A,RBpgqdqUU-RG9kdJwAMZSg
-ud2GthMinJlYBn5EjhjFA,0DJkU6jx6maJ9v8svsB18A,bEiptO_O57QuMCXTS0HFBA
f-BSaE9hrtG0rO478vtJ8g,0DjUnUEK9lEAXR3NYSJbIg,8Ve0Yk_ttB_4Y8tUaHfnXg
t4RLfHlTiaC8zy15fnXG3w,0DjUnUEK9lEAXR3NYSJbIg,0GhbNaMs5bemBGhozS9TMQ
WETFuX63db7DKHAHcig_Sg,0DjUnUEK9lEAXR3NYSJbIg,kuyWktpOXUxM5zFZ3mvhjg
7hrxftmfNeLuI9uU2RcBIg,0DMTUPJAbMFlnyCrMGo6wQ,MAgKRdsfnlKb4MTOgfTLlw
4-PNC9vc69xWuARqg3hCRA,0DMTUPJAbMFlnyCrMGo6wQ,tjQPZxKPoSRpEaWsbpFUsw
M5nunNjxFdEsVgbux-gHcw,0DMTUPJAbMFlnyCrMGo6wQ,-nJkizWtsDmuA5M2WqXDtA
vW7C8er7kehxNfTzqNDC3A,0dnY8vOoNlSL1-uW1ODTSg,g6J5GKAJ6vAOU7H94D6dwg
NdlTylVDt8BLW8xvAIBRmQ,0dnY8vOoNlSL1-uW1ODTSg,qfOg0Y9-iM0ln3ZAmPzU2Q
KYN33vUyR8g6riI9b1Odwg,0dnY8vOoNlSL1-uW1ODTSg,viKrhQMX41f1X3PMr9X2Kg
cfwAy5xvbLqIcELZZkTqgQ,0dvkVG2GJ_jKILI2iqMbCw,eH4-dTLZ17ZY1Mgy06ssLA
RKK0ckThu620352zHop3ow,0dvkVG2GJ_jKILI2iqMbCw,tTIzawrwlPIwLxPuZJz1zg
fQ01D1LcO9oEh_yFywacxA,0dvkVG2GJ_jKILI2iqMbCw,50cg2qNxrRJA1uHBg1Azwg
XVP0dQV-BsXKzp2KN214dg,0E3esimECC5W2Om-tSIJ9w,5BAvXr6ymUZgTA6cxYJFdA
mBe_r10J-J4Bxo829ZbcYg,0E3esimECC5W2Om-tSIJ9w,IX5kyT1DKScSC4fWtRnvBw
m_xqgh7Cl6ZjSaYhedCJtA,0E3esimECC5W2Om-tSIJ9w,GZ66qk2PPZMh9oHif_qpyw
58yXn5Y4409kc9q88YwU6w,0fE2iAE3EjD6k9PHp7eG1A,YykTSLShC_J_GsbulSkwaA
Sh_vUlHHY2Kuj14eF8NYZQ,0fE2iAE3EjD6k9PHp7eG1A,ZzG1M2IGgwW2zX8jgc-x1Q
z-hhZGYZGTwCAfUNkev1tA,0fE2iAE3EjD6k9PHp7eG1A,jPJ0ejm8mj-uAeOXgJNZsA
1sbDFP__cgvtJITxV0K5Rw,0HkNpi8bA_DvNeOFDyFOqg,s3MzIl3wQdTDEmhFjLoltw
KKC1oJpyUw6-rR_Z-oLdGw,0HkNpi8bA_DvNeOFDyFOqg,KjhefeN5rnQpQcsYCGgN6g
qOqdDXVEcK7458Aqi7lT5Q,0HkNpi8bA_DvNeOFDyFOqg,gIHNjRNhLUCZxafGkGto-g
Y_11Hpa8OsgjPO3-EWHTbQ,0IGSudYib79l7McS2qFiGg,o9RTdDuLdSU0Bv8cQIUE2g
HK8eePGE20nrQGOHp7StRw,0IGSudYib79l7McS2qFiGg,RUfO4iKxO7xJEQBFtT0eEA
-wNhPTY4kwXjCtx74GqMgw,0IGSudYib79l7McS2qFiGg,2IEmZskCMnL_sRiHhKMCWA
F8sxU8fv-uu1EeTJZoE9Ow,0mX6Be4hx7s1Co8BXgnwpA,M-zRAxlvn6W3rj01hPZimQ
H2GAmBAzTGdMVDXxDWxApA,0mX6Be4hx7s1Co8BXgnwpA,Fj34iWUKJjOXNbj1yC6c5Q
D-IkfbOBcyWQ_utiI63YpA,0mX6Be4hx7s1Co8BXgnwpA,4jkKieCvkAOha9QdP9nAAA
jztRMNvimwtl0uPKI8LIqA,0NWX8S-KXhNDtIavMUxQyA,7YvCOP9MHBUYwW4C11ujBQ
j3BvyNHQbDrPPjcULV1vFg,0NWX8S-KXhNDtIavMUxQyA,x4NV9IyTXrjK-W5VgBs4PQ
Koob_a3iFZrvn2_ClB7Ahw,0oz-NZlUz9BuYMPwFnWJSQ,-fra4ViUF9QvEM52StAONQ
mTfTGHaZIrC1z9vazEvODg,0oz-NZlUz9BuYMPwFnWJSQ,Cu9Ky4ADeYnrF7XaG0PAkA
SH4732tCzkAWXc6m0xVrsg,0oz-NZlUz9BuYMPwFnWJSQ,O9_oPySmoJ5mp3HDhqOoZw
6VytXlGLnQnXXCrhvT0AJw,0PnSAQI-Hjkttz4CnJ8wbw,AjSVK6LET6ga8IUfulTWOg
Dr0bLPc1VO1NsrsfIrnUxA,0PnSAQI-Hjkttz4CnJ8wbw,_K_Rm_Kz4GrBJ_EElU4MSA
iyl-SZIp5xzqW0NdfeyOcQ,0PnSAQI-Hjkttz4CnJ8wbw,iIppZl1Q3rEzUxVJ3tvJbA
XMlxXdCxanSQmhQrpgXMRw,0QeNNEUgmhzjpv77dNaqqg,jlL2OefORt7dY9sQYlI5-A
3wo_XFYuG_WhbQjSoyq_3A,0QeNNEUgmhzjpv77dNaqqg,CltBLCWW0N3gBIf54ACwwA
PaTmgtHgpVbdIO1-isgGnQ,0QeNNEUgmhzjpv77dNaqqg,WxDGv_nxcNkJ-SvoNZJYfQ
ZAq2vSZYH1BCBYHlNMXlqQ,0qKA0RCS0QtxslUmM6JrNA,pGCW56Tvj5L38E8MgMmVtg
PmqmmLUcZDJvh_QAcIqVXA,0qKA0RCS0QtxslUmM6JrNA,KCN2hVCyCcFOwmpCwGiCFQ
McQWSLZV02qr1oYTjtPtWA,0qKA0RCS0QtxslUmM6JrNA,eR100T7vrd9xmTQu8r4m1A
H9WQWLQYfXqSIawN4uis_Q,0qMrrpfmlakXgfN7EHxsZA,WHPnQ5UEwasfQffllQwgCg
7cwrqSf8Stdef2DJwz-BVA,0qMrrpfmlakXgfN7EHxsZA,pdid-51WvuvnyVMmOCgG8Q
KEtFYPz2VbcuOnXHWYuDYA,0qMrrpfmlakXgfN7EHxsZA,Jyp_Sg_aVrsCs7eTLBXfIw
y9_Vn_Y3j3JoQrZErMwRRg,0r0bG5DGphnE2WAW_AuRGg,IHVvyB8e7BLbI5Oyi6Cvhw
bI5b9gC4HJ_qAefoG850bw,0r0bG5DGphnE2WAW_AuRGg,YXaCZK9EecQR59-Ub9Aq3w
vidyoEoAYWXF6PdvXZMMhw,0r0bG5DGphnE2WAW_AuRGg,rM6I7TaS4-RzpmYDXC_TtQ
RSJgwQzbJjG7dzDFO3f8Vg,0Rhi0PXAFwobFXnRB8X15w,wcggbqE11jTvQjQHFQBu1w
ouXHjD7t4-VMn5Jwys6CxA,0Rhi0PXAFwobFXnRB8X15w,yEfsJiWwGZ8VYpGjVkPuFg
dggLMaXJSe8BXk37S8R9jQ,0Rhi0PXAFwobFXnRB8X15w,zr5L1lMoZIXczDP58bmuTA
7oA386H3bM3DvbGQZm87jA,0rvc8Amqr1VsDTNOsJwvzA,7AxlSHFA0RsdmgfHw0MvPQ
fKN1WhWWuqlIKPL2NjAJ0A,0rvc8Amqr1VsDTNOsJwvzA,qnN_vOxQMPF4LW1jEPoARw
CtRxdPpiz5BXlxTI39kttA,0rvc8Amqr1VsDTNOsJwvzA,gMhfVABfn_H6Dq5k23vNAQ
9HSHU_aHFktJrBMD5SYUYw,0sGLvtl-Jl8vBGlGGA9jug,twlaXIHdilxtl7-RgzP8Gw
YC723M2XmiIzMrRsnUkWuQ,0sGLvtl-Jl8vBGlGGA9jug,fP2ngOX9BfOMAtN1_Z6Kbw
LYzM2xytmQYAP6lCWvaXjQ,0sGLvtl-Jl8vBGlGGA9jug,YQSPHxzhErHzbxYUuyVi2g
n3qphLcNFPyQf1Cm9ujxWg,0SMqEj-1Uqa01v3X52sf_A,mi9bZd1fqWSvCGXKlbKB0w
Ch7fiWsufWI7xPAbD6wUNw,0SMqEj-1Uqa01v3X52sf_A,yRt85x-4qI-XozED-qtKQA
nAeV4T6aJmEkExs9cvgnJQ,0SMqEj-1Uqa01v3X52sf_A,QYgWx_EgEma54TEDDkI8RQ
s3udzQVSMWEG47ZmMKdnFg,0sZftIWHgOGmlLghybnm0Q,OlQxuvd-Hr0L0wvPpZSlFg
JE8Lu8zt5s7-cVxT2HAp0g,0sZftIWHgOGmlLghybnm0Q,ieakLwrv0CpQD9Xsnn_C3g
dkVl4LbjPTMatUW3lETR-w,0sZftIWHgOGmlLghybnm0Q,q3H2kZfvMZPa2OnyuyTIHQ
QCNjp05ap6A0B2UyTT9EtQ,0tFQNmfyBKYEmYaQNxtDQA,JTnobaT32ki9Niq-BlgJgA
wtvReBuAu309NcrUJ44DVA,0tRQjjT4WfbWJd91to0Peg,4HNW44J7_xnwQzAfCjbgJQ
kI1jJdj-kA9xYxQrocO4dg,0tRQjjT4WfbWJd91to0Peg,Orshs2sLtp2azFYVCQX2Jg
oQLVjTzMhZM1_KPGgTLBwA,0tRQjjT4WfbWJd91to0Peg,TVcn67O1Ebjn7TgwiZlyEA
y-B7xypgVJd66YQAFqMY2g,0U1WXjn6l5M5pO7D-EndlA,rzmpzeUZuURRZNXvnRK6GA
4Lm8ugvEF9OsKpHlwPqdlQ,0U1WXjn6l5M5pO7D-EndlA,jCgzCAYr-_FWoooz7q4Jlw
xTAjrTK1K0i8Daoq7Goeeg,0U1WXjn6l5M5pO7D-EndlA,ayfLDzamhJaiXR8Po6fo8g
at3k4Ppog_mit1gecG33pw,0VQT_1QvGajQw30yD9A_vQ,K7ZGZSpcqtZIsXKgGUt4YA
kyW3jYMOBlY-cm3qEsozKQ,0VQT_1QvGajQw30yD9A_vQ,1XwArtcE9LRo2xYq8vtUAg
uSMqKtgnUhNF-nWt887QDA,0VQT_1QvGajQw30yD9A_vQ,Zffe5HO4uvVaXKUpE14ArQ
U373fQj2pMK3m_vP5LDQFQ,0vZNEMGn9f9PXd9nhNRlbA,pMxGGQKR_XHFc0MjbNqscg
6EUu69JFx191-G2kjJXDBg,0vZNEMGn9f9PXd9nhNRlbA,5lTygKCK_3r6vsQOfNuaGw
3IuR6mrNZfSu4GE6TGx1ng,0vZNEMGn9f9PXd9nhNRlbA,KREGBUokFUtAup8SvD0sRA
0jMks4praEDC2ES_UfZq0A,0W-8tf9GdxX5y6F2JrbD5g,sHv2pFLmnf8TwrbAAVLMUA
V90jWwYkTmIzFW7YQGYxcA,0W-8tf9GdxX5y6F2JrbD5g,iuX6tqs9Ph4K69prTwU7tQ
9a44KUUA6iT1Tuh1VR1S0w,0W-8tf9GdxX5y6F2JrbD5g,Xbtvxzgo3UQ_fiATgt1QLA
oRnKFeHGJeUtp4W0fLAVYg,0Wczoa7CuBbicdNFiKEoqw,hzmQNF-kV13_SV1aTjdGyA
SG1Vobs8Cl3yUwvz-s0j9A,0Wczoa7CuBbicdNFiKEoqw,AKPv_qZlOIYbL95qS0Ah4Q
5S9nzInoeNlgoqCvdJ3Big,0Wczoa7CuBbicdNFiKEoqw,7Gfz4POHxa6Sa2mOQAzupQ
giq-mFN_guwA6spBpsL_xg,0x67BxKiEkWO6OvLqQ7PUQ,RwcUvJs5zSS1oM5LID5Xfw
mI919kXakmHAOjl5X-6myw,0x67BxKiEkWO6OvLqQ7PUQ,ibzNTtrFGPUgeLQlLdtVlA
4X4C16S-3OQCNe3gnqkXlw,0x67BxKiEkWO6OvLqQ7PUQ,CL7GznnGdi9TtyFZnS-SmA
OpVo6uoypyDGIuGiGrwLEw,0xSNNMMn0u9arUiNsk6MjQ,z769iYlbsATmNogmfNfAtQ
oMfdUIa5Opn9tVrkfWjztg,0xSNNMMn0u9arUiNsk6MjQ,4ECH0y1G_146-c_svgaZtQ
ydioJlcBVEEHkIMoZMHvHQ,0xSNNMMn0u9arUiNsk6MjQ,WO5cH9Ya3ysTBoj09-BV3A
UIYZF4FMcbcqxbUBZsXEqA,0Y5nRsC8_W_t3hmNNmNbPA,V5s-B4voJ8p1anSArRaviA
LNDVCTJV19mqXgYbqYP1ag,0YdT3IYvi9oB_rCtcr4GlQ,WXweRCqbSx3m6XdhICo1sA
8ndFzCB0su4Z9OpZpshPvQ,0YdT3IYvi9oB_rCtcr4GlQ,oRpVDt_gY_jx9T8tOHvhCQ
13DmiVzrZTJsff5qu4EDag,0YdT3IYvi9oB_rCtcr4GlQ,SL4XD0sfBuOgJ-j43B3cpA
NIhcRW6DWvk1JQhDhXwgOQ,0z47ntTkK029FFFupj7U_g,sNWvLjlQbzGWZ-kI91rn4g
6VytXlGLnQnXXCrhvT0AJw,0z47ntTkK029FFFupj7U_g,Dao5lG6aitrvLNIgc_meCA
Xo4CsmaXIB2JP31ttcUl9w,0ZlDij7dPh--FUGqOQEhNQ,XClw-PQgpT3pzVJU7fH2CQ
hdbWZSEErVMWJHMqn4kukA,0ZlDij7dPh--FUGqOQEhNQ,3PmgDyR6OrhoDTORcH5_2w
2im_3RYty306T-ZTerDthQ,0ZlDij7dPh--FUGqOQEhNQ,1NLPV7eyVb_lDmbxVhv55g
8Em_D8OPLWuLpaDB8_nZTg,0ZswnaP3SZj1X_-EJaiMcA,T-aWwcFGwo2GpzcZFogzBw
EhbqFpzsRxokt5tnlgHr_A,0ZswnaP3SZj1X_-EJaiMcA,X7HKO41-kCkkQtuKQ-qxFA
ZRZi-qdP1z6ry3pYgoAZbw,0ZswnaP3SZj1X_-EJaiMcA,lbCT616aDvt8ItYS7_qGww
ovwXBx6ZwGWgRLJkrat-tQ,1-2WRvlXLcrBxyjpMQpTew,YhW90ZDfG2moeFk0DTZhKA
2OfRN6-IWyZquogjq8tmMQ,1-2WRvlXLcrBxyjpMQpTew,BlTAk6KhGgY0hJfLvWwrLg
8Do3J6NbIMxCjNAg8QNvOw,1-2WRvlXLcrBxyjpMQpTew,kZ9LfK0bI3UdC-hvAvX-Lg
8agFPf_xKzlcnhLaNkrFyg,14KP7knR9rOUZdYI1WY9pg,xJi7GByL8HI9UFzSM75Ulw
FIvpWTjRbQXZ_FFLfveAnA,14KP7knR9rOUZdYI1WY9pg,BDg9azL3cdTjiBeSlmBMgw
ArULlzfpPwmVJMFWgwJgAA,14KP7knR9rOUZdYI1WY9pg,jSlhyvYhCTL59tYUb8ta4w
9aR8E5qca4pmw0_tfEPNBw,14rothRctSQD2RQt-wq2yA,7NiaXpEtd3JhZSlmDBBIFQ
Djczq-bRn761U4FW77NUtg,14rothRctSQD2RQt-wq2yA,znb4w5xe1xsZwg1VrDkCxw
fhS5EZo90-k12jB772WaCw,14rothRctSQD2RQt-wq2yA,JYTh-CFOZeOR7pNED7RvYg
B9j0m37WOQ7HYhZEc7AM8A,14whDsYM570e_JCGN2aP4Q,rwPPfckSd8lYs2ixV1GYAA
E4tCLNzsFXELzejID3H25w,14whDsYM570e_JCGN2aP4Q,59-CpV5IC39e7Kgc3ACX5Q
zTk9vwZoDHd3EtZIwqByjA,14whDsYM570e_JCGN2aP4Q,Opp8pay0aloc2XWUdU8rAQ
x8_WQqrb-tqYYrIlKobdoA,15HIs0kvCPvREMuG7uKwzA,kjjcGdtA7CNlwIoBpSd0yw
ZNoNNISWOT9D5yIZOSzbCg,15HIs0kvCPvREMuG7uKwzA,zFVzZqoYZeySOF2rimL1KA
K5Ck4tKZ03g28-AQBWGBdA,15HIs0kvCPvREMuG7uKwzA,MhmO0A_WQACtWUqEzV5tCw
gClernzV4MU2v0M-aiYJ4Q,19FRb3sJtSoJ_5SvxIpudQ,jAlTaRny8ngGsxW7mECQuw
NHBmx00ruGEVBif3IIfXrQ,19FRb3sJtSoJ_5SvxIpudQ,wGhq-kUwKRDAjE7JU4e0DA
8nykdMQuFATbU0sxYCGGbg,19FRb3sJtSoJ_5SvxIpudQ,H1hyM_FO7nPOJAIpW486kw
WpKg4Jq4X-LPSAZEuSn6Ew,1ALMf_OEqivURVSDvxRbWQ,XLinl44peEEli5TDm65gJg
KLXQB7iaboyt338C-r9cmQ,1amjZbN9eKiO5mG4opkFRw,jo3SfIByZyaKRkYAjtchCA
ijyTDIL7KMZyKqJrihe8BA,1amjZbN9eKiO5mG4opkFRw,6OFG_Gse6ssOtbKzfC7xJQ
vL-pr8fshLJKb4qf-qrqQQ,1amjZbN9eKiO5mG4opkFRw,KvlVQvrNu7YdsCnOu7CmPg
u6RVFQ2xus2aGm5NNsKHug,1b0GModow_QdaW62izz5ag,DBZDYI_lL8KLrStJW8_kPQ
Ur93Ar37IgJN6BE8GSBTcw,1b0GModow_QdaW62izz5ag,U6BfW5xtZXCFsUYdv2Bycg
myVhtJB1x1BedOF3PQN9Ug,1b0GModow_QdaW62izz5ag,ZBkDI-uKJB9LS8sqBzjc5g
ArULlzfpPwmVJMFWgwJgAA,1BdE1gmK6cODBn459o0g8A,w_xay0gtNrhAIs-GqYPeNw
I3lzG3C_wyzqcsxHG-ErqQ,1BdE1gmK6cODBn459o0g8A,e9hbKihUfJhVb_dXDVjvEA
Z07lLiIvmnOotrpvhofz0Q,1BdE1gmK6cODBn459o0g8A,t0YstH3rEzZeoayspQdDVQ
LruZqAtsf7IYL6QRKiOsOA,1BLgF6umazMYcEpnFuX3AQ,QdDISeubSNL06h4uZmZWBw
DSyyW32UeukRa3w1j7Br6A,1BLgF6umazMYcEpnFuX3AQ,KuFgJoCFHjsVaitJivnNBw
UAFfCKaD9dlVRW7EnMXZgw,1BLgF6umazMYcEpnFuX3AQ,tPEtQa8bC-C18AFa5r0NVw
qLcmYjYbmE5bxkqKqlKgug,1e9tlCjLcTSu0QYD0bojpA,3lCHkZ3ouoGXb2XoasbhlA
sQogzQc8Aih1-x9xkShAbQ,1e9tlCjLcTSu0QYD0bojpA,dPJM0wSGtri-rm6TQ3YI8w
g1muqjLIPAzzWLc5P-UdBg,1e9tlCjLcTSu0QYD0bojpA,7S6VOD6rdjhmJHkPv-gAvg
F5i2rIL5f6wYvtixGmAfvw,1EEmtDYNtKxMBrG5PPMjow,y6ZybZV5HZ_MQkSuWuye3Q
GWOf1oB2mTalRY_A-EjSiQ,1EEmtDYNtKxMBrG5PPMjow,826IYzfPVbHFMwuHn1LIpQ
W2zymU-EyHB5WyduE3nNCA,1EEmtDYNtKxMBrG5PPMjow,-NZrpbpVkJpPival6Y_z_g
PpfgCcA5725Kir2RPlKPMg,1ETpOcSz0JfCh43AO-YdtQ,wgskV3B2h8_GuZQGhe42hg
xCzX2_MrHRIjYVio5jrSVw,1ETpOcSz0JfCh43AO-YdtQ,kXShiJNO1fYznumK-n4dpw
wm2rfSKWkyXayMtQhVKLOQ,1ETpOcSz0JfCh43AO-YdtQ,WX9he8caxJQQntbvpD60Pg
TfJZ-IWtmAyguqL6MhH1Ww,1f0gkQKJdt7CKD5TlVpAVA,UapvtDOG_ZVCYil0oM2EAg
Av0302JXI1_n0lOLjyu0aA,1f0gkQKJdt7CKD5TlVpAVA,nvCxCMXj8ALqrOt4b2etMg
K8BMrrbCYdL2M3g4qfEnXg,1f0gkQKJdt7CKD5TlVpAVA,fGvIZgQnbbHo4vftcreXGg
fSqYQHhar9zCI8yy4i5fEg,1gnqzWdUvCmpmbqQF5qbcw,krchKUrV5AWgWqXvR9t5ug
j1MtkjL968JkptfR5a1lOQ,1gnqzWdUvCmpmbqQF5qbcw,jHGojkPXWsDJcZ-r1gkjNA
OA2xSjvOUm4Zg4DLiqZ6Gw,1gnqzWdUvCmpmbqQF5qbcw,H5yqOms1ZXiyRdoAiODOvw
ewWHVcjh1Asw82smvly8BQ,1gsUUmx6HTk0OLNPGw4jBw,RtWY3jnJT-7lUiDOV0TVgQ
YBGbMzPEy1NKPvicYTRnOg,1gsUUmx6HTk0OLNPGw4jBw,JXMQuC32mc6K1mJ2LBdA0w
